1.0,0.0
1.22023,0.0
1.22027,4.0000000000040004e-05
1.22074,0.0005100000000000104
1.22121,0.0009799999999999809
1.22168,0.0014500000000001734
1.22216,0.0019299999999999873
1.22263,0.0024000000000001798
1.2231,0.00287000000000015
1.22357,0.0033400000000001207
1.22404,0.003810000000000091
1.22452,0.004290000000000127
1.44152,0.0
1.44199,0.0004700000000001925
1.44287,0.0
1.44334,0.00046999999999997044
1.44381,0.0009399999999999409
1.44428,5.999999999994898e-05
1.44476,0.0005399999999999849
1.44523,0.0010099999999999554
1.4457,0.00012999999999996348
1.44617,0.0005999999999999339
1.44664,0.0010699999999999044
1.44712,0.00021000000000004349
1.44759,0.0006800000000000139
1.44806,0.0011499999999999844
1.64759,0.0
1.64806,0.00046999999999997044
1.66345,0.0
1.66392,0.00046999999999997044
1.66439,0.0009399999999999409
1.66486,7.00000000000145e-05
1.66533,0.0005399999999999849
1.66581,0.0010200000000000209
1.66628,0.000140000000000029
1.66675,0.0006099999999999994
1.66722,0.0010799999999999699
1.66769,0.00019999999999997797
1.66817,0.0006800000000000139
1.66864,0.0011499999999999844
1.66911,0.00026999999999999247
1.66958,0.0007399999999999629
1.67005,0.0012099999999999334
1.67053,0.00034000000000000696
1.671,0.0008099999999999774
1.67147,0.0012799999999999478
1.67194,0.00039999999999995595
1.67241,0.0008699999999999264
1.67289,0.0013499999999999623
1.86951,0.0
1.86999,0.00048000000000003595
1.87046,0.0009500000000000064
1.88537,0.0
1.88584,0.00046999999999997044
1.88631,0.0009399999999999409
1.88679,7.00000000000145e-05
1.88726,0.0005399999999999849
1.88773,0.0010099999999999554
1.8882,0.00013000000000018552
1.88867,0.000600000000000156
1.88915,0.001080000000000192
1.88962,0.00019999999999997797
1.89009,0.0006699999999999484
1.89056,0.0011399999999999189
1.89103,0.00025999999999992696
1.89151,0.0007399999999999629
1.89198,0.0012099999999999334
1.89245,0.00034000000000000696
1.89292,0.0008099999999999774
1.89339,0.0012799999999999478
1.89387,0.00041000000000002146
1.89434,0.0008799999999999919
1.89481,0.0013500000000001844
1.89528,0.00046999999999997044
1.89575,0.0009399999999999409
1.89623,0.0014199999999999768
1.8967,0.0005399999999999849
1.89717,0.0010099999999999554
1.89764,0.0014799999999999258
1.89811,0.0005999999999999339
1.89859,0.0010799999999999699
1.89906,0.0015499999999999403
2.09077,0.0
2.09124,0.00046999999999997044
2.09171,0.0009399999999999409
2.09218,7.00000000000145e-05
2.09265,0.0005399999999999849
2.09313,0.0010200000000000209
2.1073,0.0
2.10777,0.00046999999999997044
2.10824,0.0009399999999999409
2.10871,7.00000000000145e-05
2.10918,0.0005399999999999849
2.10966,0.0010200000000000209
2.11013,0.000140000000000029
2.1106,0.0006099999999999994
2.11107,0.0010799999999999699
2.11154,0.00019999999999997797
2.11202,0.0006799999999995698
2.11249,0.0011499999999999844
2.11296,0.00026999999999999247
2.11343,0.0007399999999999629
2.1139,0.0012099999999999334
2.11438,0.00034000000000000696
2.11485,0.0008099999999999774
2.11532,0.0012799999999999478
2.11579,0.00039999999999995595
2.11626,0.0008699999999999264
2.11674,0.0013499999999999623
2.11721,0.00046999999999997044
2.11768,0.0009399999999999409
2.11815,0.0014099999999999113
2.11862,0.0005399999999999849
2.1191,0.0010200000000000209
2.11957,0.0014899999999999913
2.12004,0.0006099999999999994
2.12051,0.0010799999999999699
2.12098,0.0015499999999999403
2.12146,0.0006800000000000139
2.12193,0.0011499999999999844
2.1224,0.0016199999999999548
2.12287,0.0007399999999999629
2.12334,0.0012099999999999334
2.12382,0.0016899999999999693
2.12429,0.0008099999999999774
2.12476,0.001280000000000392
2.12523,0.0017500000000003624
2.1257,0.0008699999999999264
2.12618,0.0013499999999999623
2.12665,0.0018199999999999328
2.12712,0.0009399999999999409
2.12759,0.0014099999999999113
2.12806,0.0018799999999998818
2.31269,0.0
2.31316,0.00046999999999997044
2.31363,0.0009399999999999409
2.31411,7.00000000000145e-05
2.31458,0.0005399999999999849
2.31505,0.0010099999999999554
2.31552,0.00012999999999996348
2.31599,0.000600000000000378
2.31647,0.0010799999999999699
2.32922,0.0
2.32969,0.00046999999999997044
